code,shift_score,shiftpatterns,class,teachers,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
LNOTA2007,0.0,{},Droit judiciaire notarial,"['Van Drooghenbroeck Jean-François', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNOTA2010,0.0,{},Droit notarial des contrats II,"['Beguin Etienne', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPL1109,0.0,{},Statistics and data sciences,"['Hainaut Donatien', ' Jacques Laurent', ' SOMEBODY', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1111,0.0,{},Analyse,"['Glineur François', ' Keunings Roland', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1112,0.0,{},Algèbre,"['Craeye Christophe', ' Peters Thomas', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1113,0.0,{},Algorithmique numérique,"['Quertenmont Loïc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC1930,0.0,{},Introduction aux télécommunications,"['Louveaux Jérôme', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPL1805,0.0,{},Gestion des personnes,"['Auquier Bauduin', ' Henrotaux Philippe', ' Ronsse Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LECGE1222,0.0,{},Microéconomie,"['Johnen Johannes', ' Khatibi Arastou', ' Maniquet François', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LCOPS1115,0.0,{},Economie politique,"['Isaac Tanguy', ' Khatibi Arastou', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LESPO1113,0.0,{},Sociologie et anthropologie des mondes contemporains,"['Amougou Joseph (supplée de Nanteuil Matthieu)', ' Charles Julien (supplée de Nanteuil Matthieu)', ' De Munck Jean', ' de Nanteuil Matthieu', ' Draelants Hugues', ' SOMEBODY', ' Vanden Broeck Pieter (supplée Draelants Hugues)', '']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LANGL1181,0.0,{},Anglais pour informaticiens I,"['Delghust Jean-Luc (coordinateur)', ' Meyers Lucille', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LANGL1282,0.0,{},Anglais pour informaticiens II,"['Delghust Jean-Luc', ' Peters Charlotte (coordinateur)', ' Piwnik Marc (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LANGL1383,0.0,{},Anglais pour informaticiens III,"['Adrioueche Ahmed (coordinateur)', ' Pertuit Mark Theodore', ' Peters Charlotte (coordinateur)', ' Stas Françoise', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTHEO2840,0.0,{},Science et foi chrétienne,"['Bourgine Benoît (coordinateur)', ' Lambert Dominique', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1115,0.0,{},"Reasoning about a highly connected world: graph theory, game theory and networks","['Van Roy Peter', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1101,0.0,{},Introduction à la programmation,"['Mens Kim', ' Nijssen Siegfried', ' Pecheur Charles', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINFO1103,0.0,{},Introduction à l'algorithmique,"['Dupont Pierre', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LINFO1104,0.0,{},Paradigmes de programmation et concurrence,"['Van Roy Peter', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1121,0.0,{},Algorithmique et structures de données,"['Derval Guillaume (supplée Schaus Pierre)', ' Schaus Pierre', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1252,0.0,{},Systèmes informatiques,"['Riviere Etienne', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1123,0.0,{},"Calculabilité, logique et complexité","['Deville Yves', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINFO1341,0.0,{},Réseaux informatiques,"['Bonaventure Olivier', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPL1402,0.0,{},Informatique 2,"['Sadre Ramin', ' Schaus Pierre', ' SOMEBODY', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPL1509,0.0,{},Projet 4 (en informatique),"['Deville Yves', ' Lainez Marc (supplée Deville Yves)', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPL1503,0.0,{},Projet 3,"['Bonaventure Olivier (coordinateur)', ' Legay Axel', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINFO1001,0.0,{},Projets en informatique 1,"['Riviere Etienne', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINFO1002,0.0,{},Projets en informatique 2,"['Detry Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSST1001,0.010772433409372385,"{""developpement durable -"": 1, ""developpement durable"": 1}",IngénieuxSud,"['Raskin Jean-Pierre', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1101,0.0,{},Introduction à la programmation,"['Mens Kim', ' Nijssen Siegfried', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1102,0.0,{},Principes de fonctionnement des ordinateurs,"['Bonaventure Olivier', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1103,0.0,{},Introduction à l'algorithmique,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1001,0.0,{},Projet 1: Projets d'application et introduction à l'internet des objets,"['Bonaventure Olivier', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1002,0.0,{},Projet 2: Conception d'un site web interactif,"['Bonaventure Olivier', ' Detry Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1402,0.0,{},Informatique 2,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1123,0.0,{},"Calculabilité, logique et complexité",,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1104,0.0,{},Paradigmes de programmation et concurrence,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1503,0.0,{},Projet 3: amélioration de l'efficacité d'algorithmes,,0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1361,0.0,{},Introduction à l'intelligence artificielle,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1111,0.0,{},Analyse,"['Dochain Denis', ' Wertz Vincent', '']",0.0,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LSINC1112,0.0,{},Algèbre,"['Dochain Denis', ' Wertz Vincent', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1211,0.0,{},Probabilités et statistiques,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LSINC1131,0.0,{},Chimie générale et organique,"['Glinel Karine (coordinateur)', ' Luis Alconero Patricia', ' Norberg Valérie', ' Pouyez Jenny', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1132,0.0,{},Biologie générale,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1133,0.0,{},Eléménts de physiologie humaine,"['Rees Jean-François', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1231,0.0,{},Biochimie,,0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LSINC1232,0.0,{},Eléments de pathologie humaine,,0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINC1331,0.0,{},Biologie moléculaire,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LSINC1332,0.0,{},Biotechnologies: omics,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSST1002,0.0,{},Informations et esprit critique,"['De Kesel Myriam', ' Plumat Jim', ' Rees Jean-François', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LANGL1182,0.0,{},Anglais pour informaticiens,"['Delghust Jean-Luc (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSINC1241,0.0,{},"Droit, étique et technologie",,0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LGBIO1111,0.0,{},Biologie et physiologie cellulaire,"['De Smet Charles', ' De Vleeschouwer Christophe', ' Kienlen-Campard Pascal', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGBIO1115,0.0,{},Introduction aux neurosciences,"['Duque Julie (coordinateur)', ' Jankovski Aleksandar', ' Missal Marcus', ' Nozaradan Sylvie', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGCIV1051,0.0,{},Hydraulique,"['Soares Frazao Sandra', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGCIV1032B,0.0,{},Structures en béton armé,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA1170,0.0,{},Analyse numérique,"['Henrotte François (supplée Remacle Jean-François)', ' Remacle Jean-François', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA1691,0.0,{},Mathématiques discrètes I : Théorie et algorithmique des graphes,"['Blondel Vincent', ' Delvenne Jean-Charles', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA1702,0.0,{},Modèles et méthodes d'optimisation I,"['Glineur François', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA1510,0.0,{},Linear Control,"['Dochain Denis', '']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LINMA1731,0.0,{},Stochastic processes : Estimation and prediction,"['Absil Pierre-Antoine', ' Vandendorpe Luc (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA1210,0.0,{},Description et analyse des mécanismes,"['Contino Francesco', ' Fisette Paul', ' Raucent Benoît', ' Servais Thomas (supplée Raucent Benoît)', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA1855,0.0,{},Thermodynamique et énergétique,"['Bartosiewicz Yann', ' Papalexandris Miltiadis', '']",0.0,{},0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
LMECA1451,0.0,{},Fabrication mécanique,"['Delannay Laurent', ' Simar Aude', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA1100,0.0,{},Mécanique des solides déformables,"['Doghri Issam', '']",0.0,{},0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
LMECA1321,0.0,{},Mécanique des fluides et transferts I,"['Legat Vincent', ' Winckelmans Grégoire', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LMAT1223,0.0,{},Equations différentielles ordinaires,"['Olbermann Heiner', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA1901,0.0,{},Mécanique des milieux continus,"['Chatelain Philippe', ' Doghri Issam', '']",0.0,{},0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
LMAPR1230,0.0,{},Chimie organique,"['Demoustier Sophie', ' Fustin Charles-André', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMAPR1491,0.0,{},Physique statistique et quantique,"['Charlier Jean-Christophe', ' Gonze Xavier (coordinateur)', ' Piraux Luc', ' Rignanese Gian-Marco', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMAPR1492,0.0,{},Physique des matériaux,"['Charlier Jean-Christophe', ' Gonze Xavier (coordinateur)', ' Piraux Luc', ' Rignanese Gian-Marco', '']",0.0,{},0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LMAPR1805,0.0,{},Introduction à la science des matériaux,"['Charlier Jean-Christophe', ' Jacques Pascal', ' Nysten Bernard', ' Pardoen Thomas (coordinateur)', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LMAPR1400,0.0,{},Cinétique et thermodynamique,"['De Wilde Juray', ' Mignon Denis', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC1101,0.0,{},Projet d'électricité 1 - Circuits électriques,"['Craeye Christophe', ' Dehez Bruno', ' Oestges Claude (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LELEC1370,0.0,{},Circuits et mesures électriques,"['Craeye Christophe', ' Dehez Bruno', ' Oestges Claude (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC1310,0.0,{},Convertisseurs électromécaniques,"['Dehez Bruno', '']",0.0,{},0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
LELEC1360,0.0,{},Télécommunications,"['Vandendorpe Luc', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LELEC1530,0.0,{},Circuits électroniques analogiques et digitaux fondamentaux,"['Flandre Denis', ' Legat Jean-Didier (coordinateur)', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC1755,0.0,{},Physique des dispositifs électroniques et des lignes de transmission,"['Flandre Denis (coordinateur)', ' Oestges Claude', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LINMA1315,0.0,{},Compléments d'analyse,"['Absil Pierre-Antoine', ' Van Schaftingen Jean', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGBIO2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LGBIO2220,0.0,{},Industrial project in biomedical engineering,"['Demoustier Sophie', ' Lefèvre Philippe', ' Ronsse Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
LGCE2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LGCIV2071,0.0,{},Geotechnics,"['Rattez Hadrien', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGCIV2051,0.0,{},Applied hydraulics : open-channel flows,"['Soares Frazao Sandra', '']",0.0,{},0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
LGCIV2041,0.0,{},Numerical analysis of civil engineering structures,"['Sgambi Luca', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LGCIV2012,0.0,{},Project 2: Civil engineering works,"['Bousmar Didier', ' Cols Bernard', ' Latteur Pierre', ' Ney Laurent', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
LGCIV2011,0.0,{},Project 1: Building,"['Latteur Pierre', ' Vandenbergh Thomas', ' Zastavni Denis', '']",0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
LGCIV2014,0.34821864365746935,"{""climatisation chauffage impact"": 1, ""climatisation chauffage"": 1, ""climatisation"": 1}",Building technology,"['Altomonte Sergio', ' Latteur Pierre', ' Pelsser Yvette', '']",0.0,{},0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LGCIV2072,0.0,{},Geotechnical Design,"['Holeyman Alain', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
LGCIV2013,0.0,{},"Hydraulic structures, bridges and roads","['Bousmar Didier', ' Gilles Pierre', ' Grégoire Colette', ' Houdart Sébastien', '']",0.0,{},0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
LFSA2995,0.0,{},Stage en entreprise,"['Raskin Jean-Pierre', '']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
LKIMA2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LINGI2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LINGI2261,0.0,{},Artificial intelligence,"['Deville Yves', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2531,0.0,{},Design and Architecture of digital electronic systems,"['Legat Jean-Didier', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINGI2359,0.420784567573039,"{""ecologique vie privee"": 1, ""ecologique vie"": 1, ""ecologique"": 1}",Software engineering and programming systems seminar,"['Legay Axel', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LINGI2369,0.0,{},Artificial intelligence and machine learning seminar,"['Dupont Pierre', ' Nijssen Siegfried', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINGI2132,0.0,{},Languages and translators,"['Laurent Nicolas', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINGI2172,0.0,{},Databases,"['Nijssen Siegfried', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINGI2255,0.0,{},Software engineering project,"['Legay Axel', '']",0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LINGI2262,0.0,{},Machine Learning : classification and evaluation,"['Dupont Pierre', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
LINMA2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LINMA2171,0.0,{},"Numerical Analysis : Approximation, Interpolation, Integration","['Absil Pierre-Antoine', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA2370,0.0,{},Modelling and analysis of dynamical systems,"['Delvenne Jean-Charles (coordinateur)', ' Dochain Denis', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINMA2380,0.0,{},Matrix computations,"['Jungers Raphaël', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA2470,0.0,{},Stochastic modelling,"['Chevalier Philippe', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LINMA2471,0.0,{},Optimization models and methods II,"['Glineur François', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINMA2710,0.0,{},Scientific computing,"['Absil Pierre-Antoine (coordinateur)', ' Meerbergen Karl (supplée Papavasiliou Anthony)', ' Papavasiliou Anthony', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDATA2010,0.0,{},Information visualisation,"['Lee John', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2870,0.0,{},"Machine learning : regression, deep networks and dimensionality reduction","['Lee John', ' Verleysen Michel', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LINGI2364,0.0,{},Mining Patterns in Data,"['Nijssen Siegfried', '']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LSTAT2120,0.0,{},Linear models,"['Hafner Christian', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LSTAT2130,0.0,{},Introduction to Bayesian statistics,"['Lambert Philippe', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LELEC2795,0.0,{},Radiation and communication systems,"['Craeye Christophe', ' Louveaux Jérôme', ' Oestges Claude', ' Vandendorpe Luc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2103,0.0,{},Project in Electricity 3 : Electronic systems,"['Legat Jean-Didier', ' Louveaux Jérôme', ' Vandendorpe Luc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2900,0.0,{},Signal processing,"['Jacques Laurent', ' Macq Benoît', ' Vandendorpe Luc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELME2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LELEC2311,0.0,{},Physics of Electromechanical Converters,"['Dehez Bruno', '']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LELEC2660,0.0,{},Power electronics,"['Bekemans Marc', '']",0.0,{},0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2811,0.0,{},Instrumentation and sensors,"['Bol David (coordinateur)', ' Francis Laurent', '']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LMECA2755,0.0,{},Industrial automation,"['Dehez Bruno', ' Fisette Paul', ' Ronsse Renaud', '']",0.0,{},0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LELME2002,0.0,{},Project in mechatronics,"['Dehez Bruno', ' Ronsse Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LELME2003,0.0,{},Project in energy,"['Contino Francesco', ' De Jaeger Emmanuel', ' Jeanmart Hervé', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LMECA2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LMECA2840,0.0,{},Project in Mechanical Design II,"['Dehez Bruno', ' Everarts Christophe (supplée Raucent Benoît)', ' Raucent Benoît', ' Ronsse Renaud', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LMECA2150,0.0,{},Thermal cycles,"['Bartosiewicz Yann', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA2220,0.0,{},Internal combustion engines,"['Contino Francesco', ' Jeanmart Hervé', '']",0.0,{},0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
LMECA2322,0.0,{},Fluid mechanics and transfer II,"['Duponcheel Matthieu', ' Winckelmans Grégoire', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMECA2410,0.0,{},Mechanics of Materials,"['Delannay Laurent', ' Simar Aude', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFYAP2990,0.0,{},Travail de fin d'études,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LSINF2990,0.0,{},Travail de fin d'études (120),,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LFSA2210,0.0,{},Organisation et ressources humaines,"['Cultiaux John', ' Jammaers Eline', '']",0.0,{},0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINGI2401,0.0,{},Open Source strategy for software development,"['Dricot Lionel', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
LINGI2402,0.0,{},Projet Open Source,,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSINF2991,0.0,{},Travail de fin d'études (60),,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LBNEN2002,0.0,{},Introduction to Nuclear Physics & Measurements (Centre d'étude nucléaire-Mol),,0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNANO2990,0.0,{},Master thesis,,0.0,{},0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LELEC2710,0.0,{},Nanoelectronics,"['Bayot Vincent (coordinateur)', ' Hackens Benoît', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LMAPR2015,0.0,{},Physics of nanostructures,"['Charlier Jean-Christophe (coordinateur)', ' Gonze Xavier', ' Piraux Luc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LELEC2560,0.0,{},Micro and Nanofabrication Techniques,"['Francis Laurent (coordinateur)', ' Hackens Benoît', ' Raskin Jean-Pierre', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LBRNA2102,0.0,{},Caractérisation de surface des matériaux,"['Alsteens David', ' Dupont Christine (coordinateur)', ' Gaigneaux Eric', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LELEC2541,0.0,{},Advanced Transistors - Transistors Avancés,"['Flandre Denis (coordinateur)', ' Hackens Benoît', ' Raskin Jean-Pierre', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMAPR2631,0.0,{},Surface Analysis,"['Delcorte Arnaud', ' Nysten Bernard', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMAPR2451,0.0,{},Atomistic and nanoscopic simulations,"['Charlier Jean-Christophe', ' Gonze Xavier', ' Rignanese Gian-Marco', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LELEC2550,0.0,{},Special electronic devices,"['Bayot Vincent', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LELEC2895,0.0,{},Design of Micro and Nanosystems,"['Francis Laurent', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMAPR2012,0.0,{},Macromolecular nanotechnology,"['Demoustier Sophie', ' Glinel Karine', ' Glinel Karine (supplée Nysten Bernard)', ' Gohy Jean-François', ' Nysten Bernard', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LMAPR2471,0.0,{},Transport phenomena in solids and nanostructures,"['Charlier Jean-Christophe', ' Piraux Luc', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPHYS2245,0.0,{},Lasers physics,"['Lauzin Clément', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSTAT2310,0.0,{},Contrôle statistique de qualité,"['Francq Bernard', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MDROI1103,0.0,{},Fondements du droit public,"['le Hardÿ de Beaulieu Jean', '']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MDROI1210,0.0,{},Droit de l'entreprise,"['De Wolf Michel', ' De Wolf Patrick', ' Stevens Gérald', ' Verwilghen Myriam', '']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
