id,climate,energy,environment,resources,sustainability,dedicated,total
PRIMA,0,0,0,0,0,0,0
PRESC,0,0,0,0,0,0,0
AESI-AP,0,0,0,0,0,0,0
AESI-FF,0,0,0,0,0,0,0
AESI-FR,0,0,0,0,0,0,0
AESI-LG,0,0,0,0,0,0,0
AESI-MA,0,0,0,0,0,0,0
AESI-SE,0,0,0,0,0,0,0
AESI-SN,0,0,0,0,0,0,0
AESI-SH,0,0,0,0,0,0,0
