id,climate,energy,environment,resources,sustainability,dedicated,total
DPIM2MC,0,0,0,0,0,0,0
DRAS2FC,0,0,0,0,0,0,0
DRBF2FC,0,0,0,0,0,0,0
DRCA1FC,0,0,0,0,0,0,0
DRDI2FC,0,0,0,0,0,0,0
DRDV2FC,0,0,0,0,0,0,0
DREF2FC,0,0,0,0,0,0,0
DREF2MC,0,0,0,0,0,0,0
DREU2MC,0,0,0,0,0,0,0
DRFP2FC,0,0,0,0,0,0,0
DRHD2M,0,0,1,0,0,1,1
DRHO2MC,0,0,0,0,0,0,0
DRIN2FC,0,0,0,0,0,0,0
DRIN2MC,0,0,0,0,0,0,0
DROI1BA,0,0,0,0,0,0,0
DROI2M,0,0,1,0,3,2,4
DROI3CE,0,0,0,0,0,0,0
DTCM7FC,0,0,0,0,0,0,0
DVLP2MC,0,0,0,0,0,0,0
EBEP2MC,0,0,0,0,0,0,0
EBIB2M,0,0,0,0,0,0,0
EBIB9CE,0,0,0,0,0,0,0
ECGE1BA,0,0,0,0,0,0,0
ECGE2A,0,0,0,0,0,0,0
ECHG2FC,0,0,0,0,0,0,0
ECHO2FC,0,0,0,0,0,0,0
ECME2FC,0,0,0,0,0,0,0
ECON2M,0,1,3,0,2,1,5
ECON2M1,0,1,3,0,2,1,5
ECON2MC,0,0,0,0,0,0,0
ECOS2FC,0,0,0,0,0,0,0
ECSO2MC,0,0,1,0,3,2,3
EDPH1BA,0,0,0,0,0,0,0
EDPH2A,0,0,0,0,0,0,0
EDPH2M,0,0,0,0,1,1,1
EDUC2MC,0,0,0,0,0,0,0
EEDI2FC,0,0,0,0,0,0,0
EJL2M,0,0,0,0,0,0,0
ELAT9CE,0,0,0,0,0,0,0
ELEC2M,0,3,0,0,0,1,3
ELEN2FC,0,0,0,0,0,0,0
ELME2M,2,3,1,0,1,3,4
EMAN2FC,0,0,0,0,0,0,0
EMBA2FC,0,0,0,0,0,0,0
EMBC2FC,0,0,0,0,0,0,0
ENDO9CE,0,0,0,0,0,0,0
ENES2FC,0,0,0,0,0,0,0
ENVI2MC,3,3,7,4,2,7,13
EPIL2FC,0,0,0,0,0,0,0
ESP2M,0,0,0,0,0,0,0
ESPO3CE,0,0,0,0,0,0,0
ETES9CE,1,0,1,0,1,0,3
ETHI2M,3,0,0,0,1,1,4
ETRI2M,0,0,1,0,0,0,1
EUHD2MC,0,0,0,0,0,0,0
EURO2M,0,0,1,0,1,1,1
EVPP2FC,0,0,0,0,0,0,0
EXCA9CE,0,0,0,0,0,0,0
EXCO9CE,0,0,0,0,0,0,0
EXIM2FC,0,0,0,0,0,0,0
EXJU2FC,0,0,0,0,0,0,0
EXMD2FC,0,0,0,0,0,0,0
EXME2FC,0,0,0,0,0,0,0
EXTH2FC,0,0,0,0,0,0,0
FALM2FC,0,0,0,0,0,0,0
FARI2MC,0,0,0,0,0,0,0
FARM1BA,0,0,0,0,0,0,0
FARM2M,0,0,0,0,0,0,0
FARM9CE,0,0,0,0,0,0,0
FEHC2M,0,0,0,0,0,0,0
FIAL3CE,0,0,0,0,0,0,0
FIIM2FC,0,0,0,0,0,0,0
FILA9CE,2,0,0,0,0,0,2
FILELEC,0,0,0,0,0,0,0
FILFYKI,0,0,0,0,0,0,0
FILGBIO,0,0,0,0,0,0,0
FILGCE,0,0,0,0,0,0,0
FILINFO,0,0,0,0,0,0,0
FILMAP,0,0,0,0,0,0,0
FILMECA,0,0,0,0,0,0,0
FILO1BA,0,0,1,0,0,0,1
FILO2A,0,0,0,0,0,0,0
FILO2M,3,0,0,0,0,1,3
FILO2M1,1,0,0,0,0,0,1
FILO3CE,0,0,0,0,0,0,0
FILO9CE,0,0,0,0,0,0,0
FISC8FC,0,0,0,0,0,0,0
FISE9CE,0,0,0,0,0,0,0
FISP9CE,0,0,0,0,0,0,0
FITN7FC,0,0,0,0,0,0,0
FLE2M,1,0,0,0,0,0,1
FLES8FC,0,0,0,0,0,0,0
FOPA2M,0,0,0,0,0,0,0
FSA1BA,1,0,0,2,3,1,3
FSA3CE,0,0,0,0,0,0,0
FYAP2M,0,0,0,0,0,0,0
GAEN2MC,0,0,0,0,0,0,0
GBIO2M,0,1,0,0,0,0,1
GCE2M,0,2,0,0,0,1,2
GEHC2M,1,0,0,0,0,0,1
GEHC2M1,0,0,0,0,0,0,0
GEHD2M1,0,0,0,0,0,0,0
GEHM2M,1,0,0,0,0,0,1
GEHM2M1,0,0,0,0,0,0,0
GENE2FC,0,0,0,0,0,0,0
GENE2MC,0,0,0,0,0,0,0
GENR2MC,0,0,0,0,0,0,0
GENT2M,1,0,0,0,0,0,1
GEO2A,0,0,0,0,0,0,0
GEOG1BA,1,0,1,0,1,0,2
GEOG2M,3,1,4,2,1,3,7
GEOG2M1,1,1,1,1,0,1,2
GEOM2FC,0,0,0,0,0,0,0
GERI2MC,0,0,0,0,0,0,0
GERM1BA,0,0,0,0,0,0,0
GERM2A,0,0,0,0,0,0,0
GERM2M,0,0,1,0,0,0,1
GERM2M1,0,0,0,0,0,0,0
GESM1BA,0,0,0,0,0,0,0
GESM2A,0,0,0,0,0,0,0
GESM2M,1,1,1,2,4,4,7
GESM2M1,1,1,0,1,0,1,3
GEST2M,1,1,1,2,4,4,7
GEST2M1,0,0,0,0,0,0,0
GLED8FC,0,0,0,0,0,0,0
GNUC2MC,0,0,0,0,0,0,0
GOTE2FC,0,0,0,0,0,0,0
GOUV2FC,0,0,0,0,0,0,0
GRB2MC,0,0,0,0,0,0,0
GRC2MC,0,0,0,0,0,0,0
GRH2M,0,0,1,0,0,0,1
HACT8FC,0,0,0,0,0,0,0
HCON8FC,0,0,0,0,0,0,0
HCPT8FC,0,0,0,0,0,0,0
HEMA9CE,0,0,0,0,0,0,0
HESS2FC,0,0,0,0,0,0,0
HFIN8FC,0,0,0,0,0,0,0
HGES2FC,0,0,0,0,0,0,0
HIPP2FC,0,0,0,0,0,0,0
HIST1BA,0,0,0,0,0,0,0
HIST2A,0,0,0,0,0,0,0
HIST2M,1,0,0,0,0,0,1
HIST2M1,1,0,0,0,0,0,1
HIST9CE,0,0,0,0,0,0,0
HMME2FC,0,0,0,0,0,0,0
HOPI2MC,0,0,0,0,0,0,0
HORI1BA,0,0,0,0,0,0,0
HORI2M,0,0,0,0,0,0,0
HORI2M1,0,0,0,0,0,0,0
HPSC8FC,0,0,0,0,0,0,0
HPST2FC,0,0,0,0,0,0,0
HQUA2FC,0,0,0,0,0,0,0
HSER8FC,0,0,0,0,0,0,0
HSTR8FC,0,0,0,0,0,0,0
HUMA2MC,0,0,0,0,0,0,0
HUSM1BA,0,0,0,1,1,0,1
HUSO1BA,0,0,0,0,0,0,0
HUSU2FC,0,0,0,0,0,0,0
HYHO2FC,0,0,0,0,0,0,0
IAHP8FC,0,0,0,0,0,0,0
ICEC2FC,0,0,0,0,0,0,0
IEJE2FC,0,0,0,0,0,0,0
IFRS2FC,0,0,0,0,0,0,0
IMAC2FC,0,0,0,0,0,0,0
IMPO2FC,0,0,0,0,0,0,0
INCA2FC,0,0,0,0,0,0,0
INCL2FC,0,0,0,0,0,0,0
INCO2FC,0,0,0,0,0,0,0
INFO2M,0,0,0,0,0,0,0
INGE1BA,0,1,0,0,0,1,1
INGE2M,1,1,0,1,3,3,6
INGM1BA,0,0,0,0,0,0,0
INGM2M,1,1,0,1,3,3,6
INNO2FC,0,0,0,0,0,0,0
INNO8FC,0,0,0,0,0,0,0
INSO2FC,0,0,0,0,0,0,0
INTP2M,1,0,0,0,0,0,1
INTR2MC,0,0,0,0,0,0,0
IRSS2FC,0,0,0,0,0,0,0
ISAR1FC,0,0,0,0,0,0,0
ISFI2FC,0,0,0,0,0,0,0
JDAI2FC,0,0,0,0,0,0,0
JDAN2FC,0,0,0,0,0,0,0
JURE2FC,0,0,0,0,0,0,0
JUTR2FC,0,0,0,0,0,0,0
KCAN8FC,0,0,0,0,0,0,0
KCAP8FC,0,0,0,0,0,0,0
KCRE8FC,0,0,0,0,0,0,0
KGER8FC,0,0,0,0,0,0,0
KIMA2M,1,3,2,1,0,1,5
KINE1BA,0,0,0,0,0,0,0
KINE2M1,0,0,0,0,0,0,0
KIPD2FC,0,0,0,0,0,0,0
KIPE2FC,0,0,0,0,0,0,0
KIRE2FC,0,0,0,0,0,0,0
KISE8FC,0,0,0,0,0,0,0
KISP2FC,0,0,0,0,0,0,0
KMAI8FC,0,0,0,0,0,0,0
LAFR1BA,0,0,0,0,0,0,0
LAFR2A,0,0,0,0,0,0,0
LAFR2M,1,0,0,0,0,0,1
LAFR2M1,0,0,0,0,0,0,0
LEAD2FC,0,0,0,0,0,0,0
LICO2FC,0,0,0,0,0,0,0
LING2M,1,0,0,0,1,1,2
LITT9CE,0,0,0,0,0,0,0
LMINOELEC,0,0,0,0,0,0,0
LMINOGBIO,0,0,0,0,0,0,0
LMINOGCE,0,0,0,0,0,0,0
LMINOMAP,0,0,0,0,0,0,0
LMINOMECA,0,0,0,0,0,0,0
LMQS2MC,0,0,0,0,0,0,0
LOGO1BA,0,0,0,0,0,0,0
LOGO2M,0,0,0,0,0,0,0
MAFI2FC,0,0,0,0,0,0,0
MAIJ2FC,0,0,0,0,0,0,0
MAIN2FC,0,0,0,0,0,0,0
MAP2M,1,1,0,0,0,1,1
MARH1FC,0,0,0,0,0,0,0
MASP2FC,0,0,0,0,0,0,0
MATH1BA,1,0,0,0,1,0,1
MATH2A,0,0,0,0,0,0,0
MATH2M,0,0,0,0,0,0,0
MATH2M1,0,0,0,0,0,0,0
MCRI2FC,0,0,0,0,0,0,0
MD1BA,0,0,1,0,0,0,1
MD2M,0,0,0,0,0,0,0
