id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
MAU,0,0,0,0,1,0,0,0,0,0,1,0,1,2
MIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1,0,0,1,1,0,0,1,2,0,0,0,0,3
MEM,0,0,0,0,1,0,0,0,1,0,1,0,1,3
MEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGE,0,0,0,0,1,0,0,1,2,0,0,0,0,2
MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
