id,climate,energy,environment,resources,sustainability,dedicated,total
AZ7TGTFS,0,0,0,0,0,0,0
AZTALKND,0,0,0,0,0,0,0
KZSOCL,0,0,0,0,0,0,0
EZWEEMMC,0,0,0,0,0,0,0
EZ7CHE,0,2,1,2,0,1,4
EZ7BOU,1,0,1,3,0,0,4
IZ7BCV,0,1,1,0,1,1,2
DZHUGE,0,0,0,0,0,0,0
AZHTLK,0,0,0,0,0,0,0
FZ7HWE,0,0,0,0,0,0,0
DZGEBE,0,0,0,0,0,0,0
AZSHIE,1,0,1,1,1,1,2
CZGEOY,0,0,0,0,0,0,0
CZGEOL,0,1,3,0,1,0,4
CZGEOF,0,0,4,0,1,0,5
CZFYST,0,0,0,0,0,0,0
IZFOOD,0,0,0,0,0,0,0
EZFSEN,0,0,0,0,0,0,0
EZNFEP,0,0,0,0,0,0,0
KZEUST,0,0,1,0,0,0,1
EZPHYS,0,0,0,0,0,0,0
HZEDMA,0,0,0,0,0,0,0
FZEECO,0,0,2,0,1,1,2
FZDSBU,0,0,0,0,0,0,0
EZWEEMMT,0,0,0,0,0,0,0
EZWEEMEE,0,0,0,0,0,0,0
EZMASM,0,0,0,0,0,0,0
EZCOEN,0,0,0,0,0,0,0
EZSHCH,0,0,1,0,0,0,1
EZBOCI,0,0,0,0,0,0,0
EZBIOE,0,0,1,0,0,0,1
EZBKIE,0,0,0,1,0,0,1
EZFOTO,0,0,0,0,0,0,0
EZARCHAO,0,2,0,0,0,0,2
EZARCHSO,0,2,0,0,0,0,2
EZ7LAN,1,3,0,2,0,0,6
EZ7INF,0,0,0,0,0,0,0
EZ7ELTET,0,0,0,0,0,0,0
EZ7ELTAU,0,0,0,0,0,0,0
EZ7ELIES,0,0,0,0,0,0,0
EZ7ELIIC,0,0,0,0,0,0,0
EZ7ELIEL,0,0,0,0,0,0,0
EZ7ELM,0,0,0,0,0,0,0
HZSOCW,1,0,1,0,2,1,2
BZRECH,0,0,1,0,1,0,2
HZPSYCTH,0,0,1,0,1,0,1
HZPSYCKL,0,0,1,0,1,0,1
HZPSYCBD,0,0,1,0,1,0,1
KZPOLINP,0,0,0,0,0,0,0
KZPOLIIP,0,0,0,0,0,0,0
EZPHOE,0,0,0,0,0,0,0
HZPEDAPO,0,0,0,0,0,0,0
HZPEDAKO,1,0,0,0,1,0,2
AZSLAV,0,0,0,0,0,0,0
IZNURD,0,0,0,0,0,0,0
EZNUCL,0,0,0,0,0,0,0
CZRSEA,0,0,0,0,0,0,0
CZMASM,0,0,0,0,0,0,0
DZMBGZ,0,0,0,0,0,0,0
AZKUNS,0,0,0,0,0,0,0
EZWEEMRA,0,0,0,0,0,0,0
EZWEEMME,0,0,0,0,0,0,0
AZTALKNA,0,0,0,0,0,0,0
AZTALKLA,0,0,0,0,0,0,0
AZTALKIB,0,0,0,0,0,0,0
AZTALKGR,0,0,0,0,0,0,0
AZTALKFS,0,0,0,0,0,0,0
AZTALKFI,0,0,0,0,0,0,0
AZTALKFE,0,0,0,0,0,0,0
AZTALKFD,0,0,0,0,0,0,0
AZTALKFR,0,0,0,0,0,0,0
AZTALKES,0,0,0,0,0,0,0
AZTALKEI,0,0,0,0,0,0,0
AZTALKED,0,0,0,0,0,0,0
AZTALKEN,0,0,0,0,0,0,0
AZTALKDS,0,0,0,0,0,0,0
EZRUST,0,0,1,0,2,1,2
AZTALKDI,0,0,0,0,0,0,0
CZSDAN,0,0,0,0,0,0,0
