id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
00721-0000002104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00661-0000001874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00652-0000001958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00667-0000001957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00649-0000001953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00683-0000001993,0,0,0,0,0,0,0,2,0,0,0,0,0,2
00062-0000000081,0,0,2,0,0,0,0,6,0,0,0,0,1,8
00518-0000001209,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00360-0000000730,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00330-0000001279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00679-0000001988,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00708-0000002069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00405-0000000781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00420-0000000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00680-0000001989,0,0,0,0,0,0,0,2,0,0,0,0,0,2
00404-0000000780,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00619-0000001735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00647-0000001841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00674-0000001980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00758-0000002183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00676-0000001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00540-0000001404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00591-0000001701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00541-0000001405,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00592-0000001702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00444-0000000838,0,1,1,0,0,0,0,0,0,0,0,0,1,1
