id,climate,energy,environment,resources,sustainability,dedicated
FDII0005-1,0,0,0,0,0,0
FDIJ0005-1,0,0,0,0,0,0
FDIK0005-1,0,0,0,0,0,0
FDTH0005-1,0,0,0,0,0,0
FGRA0001-1,0,0,0,0,0,0
FMLF0003-1,0,0,0,0,0,0
FONA0001-1,0,0,0,0,0,0
FONB0001-1,0,0,0,0,0,0
FRAA0001-1,0,0,0,0,0,0
FRAA0002-1,0,0,0,0,0,0
FRAB0001-1,0,0,0,0,0,0
FRAB0002-1,0,0,0,0,0,0
FRAC0001-1,0,0,0,0,0,0
FRAC0002-1,0,0,0,0,0,0
FRAD0001-1,0,0,0,0,0,0
FRAE0001-1,0,0,0,0,0,0
FRAN0001-1,0,0,0,0,0,0
FRAN0004-1,0,0,0,0,0,0
FRAN0005-1,0,0,0,0,0,0
FRAN0006-1,0,0,0,0,0,0
FRAN0012-1,0,0,0,0,0,0
FRAN0013-1,0,0,0,0,0,0
FRAN0014-1,0,0,0,0,0,0
GAMA0001-1,0,0,0,0,0,0
GAPR0001-1,0,0,0,0,0,0
GEAN0001-1,0,0,0,0,0,0
GEAN0002-2,0,0,0,0,0,0
GLDE0001-1,0,0,0,0,0,0
GRCC0001-1,0,0,0,0,0,0
GRCD0001-1,0,0,0,0,0,0
GTAN0001-1,0,0,0,0,0,0
HARA0001-1,0,0,0,0,0,0
HARB0001-1,0,0,0,0,0,0
HTML0001-1,0,0,0,0,0,0
IDEN0003-1,0,0,0,0,0,0
INFA0005-1,0,0,0,0,0,0
INFB0001-1,0,0,0,0,0,0
INFO0001-1,0,0,0,0,0,0
INFO0002-1,0,0,0,0,0,0
INFO0010-1,0,0,0,0,0,0
INFO0011-1,0,0,0,0,0,0
INFO0013-1,0,0,0,0,0,0
INFO0014-2,0,0,0,0,0,0
INFO0015-1,0,0,0,0,0,0
INFO0019-2,0,0,0,0,0,0
INFO0020-1,0,0,0,0,0,0
IPRO0001-1,0,0,0,0,0,0
IVCP0001-1,0,0,0,0,0,0
JOUR0001-1,0,0,0,0,0,0
JOUR0002-1,0,0,0,0,0,0
JOUR0003-1,0,0,0,0,0,0
