id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
750,1,0,1,0,1,0,0,2,1,0,0,3,2,8
H05,0,0,0,0,2,0,0,0,0,0,0,0,2,2
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H20,0,0,1,1,6,0,0,2,3,1,2,4,3,15
597,0,0,0,1,0,0,0,0,0,0,0,0,0,1
065,0,0,0,0,0,0,0,1,0,0,0,0,0,1
025,0,0,1,1,2,0,0,2,0,0,0,0,1,3
P56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,2,0,0,0,2,0,0,6,0,0,1,6,4,10
349,0,0,0,0,0,0,0,2,2,0,0,0,2,2
279,0,0,1,0,0,0,0,4,2,0,0,0,4,5
F86,0,2,1,0,7,0,0,0,0,0,0,3,4,9
N30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,1,0,0,0,0,0,1
N29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N10,0,0,0,2,6,0,0,2,1,2,3,0,6,9
H74,0,0,0,0,0,0,0,0,1,0,0,0,0,1
711,1,0,4,0,1,0,0,3,0,1,0,0,1,6
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,1,0,0,0,1,1,2
F48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,2,1,0,0,0,1,3
H90,0,0,0,1,1,0,0,2,4,0,0,0,2,4
H50,0,2,1,0,6,0,0,0,0,0,0,2,4,7
H12,0,0,0,1,0,0,0,1,0,0,0,0,0,2
H62,0,0,0,2,2,0,0,2,1,0,2,0,2,4
I11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H63,0,0,1,0,0,0,0,0,0,0,0,1,0,1
656,0,0,0,1,1,0,0,3,1,0,1,0,2,5
E28,0,1,1,0,5,0,0,5,3,0,0,1,7,10
655,0,0,0,2,0,0,0,2,2,0,0,0,3,6
E60,0,0,0,1,1,0,0,2,0,0,0,0,1,3
E61,0,0,1,1,2,0,0,3,0,0,0,0,0,6
E62,0,0,0,0,0,0,0,1,0,0,0,0,1,1
625,0,0,0,2,1,0,0,2,1,0,0,0,3,5
N01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
045,0,0,0,0,1,0,0,2,0,0,0,0,1,2
A20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,1,0,0,0,0,3,0,0,0,0,0,3
H70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H01,0,0,0,0,1,0,0,1,0,0,0,0,0,2
015,0,0,1,0,0,0,0,1,0,0,0,0,1,1
648,0,0,0,2,1,0,0,1,2,0,0,0,2,5
649,0,0,0,3,1,0,0,1,0,0,0,0,2,4
H09,2,0,3,2,3,0,0,6,0,0,1,0,0,12
055,0,0,2,0,1,1,0,13,1,0,0,0,5,13
605,0,0,0,1,1,0,0,2,0,0,0,0,0,3
H95,0,0,0,0,0,0,0,1,0,0,2,0,1,2
