id,climate,energy,environment,resources,sustainability,dedicated,total
BCA,1,0,0,0,0,1,1
PI,0,0,0,0,1,0,1
RP,0,0,1,1,1,0,1
PUB,0,0,0,0,0,0,0
ASCEP,1,0,1,1,3,0,4
EAM,0,0,0,0,0,0,0
ME,0,0,0,0,0,0,0
