id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
JUTR2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRDV2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSFB2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEFA2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIR1BA,0,0,6,0,4,0,0,13,2,1,1,0,6,17
POSU2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROB1BA,0,0,4,0,0,0,0,5,2,0,0,0,3,6
DRFP2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXJU2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESO1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPS8FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECA9CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECB9CE,0,0,0,0,0,0,0,2,0,0,0,0,1,2
SREL9CE,0,0,0,0,0,0,0,3,0,0,0,0,2,3
EBIB9CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THPA1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALI2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISAR1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFA1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASA2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACC1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRCA1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIOR1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIIS1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRI1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECO3CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEO2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEO2M1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
THEO2M,0,0,0,0,0,0,0,2,0,0,0,0,1,2
SREL2M,0,0,0,0,0,0,0,8,0,0,0,0,2,8
EBIB2M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINRELI,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MINSREL,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SMCS8FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINTHEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUPR2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APPTHEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELI1BA,0,0,0,0,0,0,0,2,0,0,0,0,1,2
STAT2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC3CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDAI2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDAN2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTI2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAFI2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PENS2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADBA2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAV2FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MATH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEO2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
