id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
13USH10,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF120,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF340,0,0,0,0,0,0,0,0,0,0,0,0,0
22SF020,0,0,0,0,0,0,0,0,0,0,0,0,0
22SF040,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF710,0,0,0,0,0,0,0,0,0,0,0,0,0
21GE016,0,0,0,0,0,0,0,0,0,0,0,0,0
31AG061,0,0,0,0,0,0,0,0,0,0,0,0,0
22SF030,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF012,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF011,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF010,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF220,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF210,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF020,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF010,0,0,0,0,0,0,0,0,0,0,0,0,0
31AG033,0,0,0,0,0,0,0,0,0,0,0,0,0
31AG023,0,0,0,0,0,0,0,0,0,0,0,0,0
31AG013,0,0,0,0,0,0,0,0,0,0,0,0,0
21GE015,0,0,0,0,0,0,0,0,0,0,0,0,0
13GE060,0,0,0,0,0,0,0,0,0,0,0,0,0
21GE031,0,0,0,0,0,0,0,0,0,0,0,0,0
13UGE11,0,0,0,0,0,0,0,0,0,0,0,0,0
21GE030,0,0,0,0,0,0,0,0,0,0,0,0,0
31DCG10,0,0,0,0,0,0,0,1,0,0,0,0,0
31SF430,0,0,0,0,0,0,0,0,0,0,0,0,0
21PGE20,0,0,0,0,0,0,0,0,0,0,0,0,0
21PGE10,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF520,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF510,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF420,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF410,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF330,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF320,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF310,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF220,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF210,0,0,0,0,0,0,0,0,0,0,0,0,0
32SF110,0,0,0,0,0,0,0,0,0,0,0,0,0
31SF130,0,0,0,0,0,0,0,0,0,0,0,0,0
13UST12,0,0,0,0,1,0,0,1,0,0,0,0,0
13UMQ40,0,0,0,0,0,0,0,0,0,0,0,0,0
13UMQ30,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG19,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG18,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG85,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG80,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG60,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG45,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG34,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG29,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG28,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG92,0,0,0,0,0,0,0,0,0,0,0,0,0
13ULG90,0,0,0,0,0,0,0,0,0,0,0,0,0
13UIF10,0,0,0,0,0,0,0,0,0,0,0,0,0
13UGE40,0,0,0,0,0,0,0,0,0,0,0,0,0
13UGE30,0,0,0,0,0,0,0,0,0,0,0,0,0
13UGE20,0,0,0,0,0,0,0,0,0,0,0,0,0
