id,climate,energy,environment,resources,sustainability,dedicated,total
1343,0,1,7,0,7,0,9
1446,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0
1439,0,2,0,0,0,0,2
1355,0,0,0,0,0,0,0
1381,0,1,0,0,0,0,1
1400,0,0,0,0,0,0,0
1376,0,1,1,2,1,0,2
1390,0,0,0,0,0,0,0
1437,0,0,2,0,0,0,2
1442,0,0,1,0,0,0,1
1433,0,1,0,0,0,0,1
1347,0,0,0,0,2,0,2
1456,0,0,0,0,0,0,0
1397,0,0,0,0,2,0,2
1354,0,3,1,0,0,1,4
1378,0,0,0,0,0,0,0
1399,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0
1449,0,0,0,0,0,0,0
1438,0,1,1,3,0,0,5
1457,0,0,0,0,0,0,0
1346,0,0,0,0,1,0,1
1440,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0
1398,0,0,1,0,0,0,1
1374,0,0,0,0,0,0,0
1405,0,0,1,0,1,0,1
1350,0,0,1,0,1,0,1
