id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,0,0,1,0,0,1,0,6,0,0,0,0,3,6
4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,0,0,2,0,0,1,0,7,0,0,0,0,4,7
4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0,2,0,0,0,0,0,2
4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,0,0,0,0,1,0,0,2,0,0,0,0,1,3
4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,1,0,0,1,1,0,0,0,0,1,0,0,1,1
4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,1,0,0,0,0,4,0,0,0,0,1,5
4466,0,0,2,0,0,0,0,7,0,0,0,0,3,8
4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4313,0,0,1,0,0,0,0,3,0,0,0,1,0,3
4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,0,0,0,0,2,0,0,0,0,0,0,0,0,2
4354,1,0,0,0,0,0,0,2,0,0,0,0,0,3
4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,0,0,0,1,0,0,0,1,0,0,0,0,1,2
