id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
AD121,0,0,0,0,0,0,0,0,0,0,0,0,0
AD122,0,0,0,0,0,0,0,0,0,0,0,0,0
AD123,0,0,0,0,0,0,0,0,0,0,0,0,0
AD124,0,0,0,0,0,0,0,0,0,0,0,0,0
AD126,0,0,0,0,0,0,0,0,0,0,0,0,0
AD129,0,0,0,0,0,0,0,0,0,0,0,0,0
AD130,0,0,0,0,0,0,0,0,0,0,0,0,0
AD131,0,0,0,0,0,0,0,0,0,0,0,0,0
AD132,0,0,0,0,0,0,0,0,0,0,0,0,0
AD133,0,0,0,0,0,0,0,0,0,0,0,0,0
AD134,0,0,0,0,0,0,0,0,0,0,0,0,0
AD221,0,0,0,0,0,0,0,0,0,0,0,0,0
AD222,0,0,0,0,0,0,0,0,0,0,0,0,0
AD223,0,0,0,0,0,0,0,0,0,0,0,0,0
AD224,0,0,0,0,0,0,0,0,0,0,0,0,0
AD225,0,0,0,0,0,0,0,0,0,0,0,0,0
AD226,0,0,0,0,0,0,0,0,0,0,0,0,0
AD230,0,0,0,0,0,0,0,0,0,0,0,0,0
AD231,0,0,0,0,0,0,0,0,0,0,0,0,0
AD232,0,0,0,0,0,0,0,0,0,0,0,0,0
AD233,0,0,0,0,0,0,0,0,0,0,0,0,0
AD234,0,0,0,0,0,0,0,0,0,0,0,0,0
AD235,0,0,0,0,0,0,0,0,0,0,0,0,0
AD321,0,0,0,0,0,0,0,0,0,0,0,0,0
AD322,0,0,0,0,0,0,0,0,0,0,0,0,0
AD323,0,0,0,0,0,0,0,0,0,0,0,0,0
AD324,0,0,0,0,0,0,0,0,0,0,0,0,0
AD325,0,0,0,0,0,0,0,0,0,0,0,0,0
AD326,0,0,0,0,0,0,0,1,0,0,0,0,1
AD327,0,0,0,0,0,0,0,0,0,0,0,0,0
AD328,0,0,0,0,0,0,0,0,0,0,0,0,0
AD329,0,0,0,0,0,0,0,0,0,0,0,0,0
AD3O1,0,0,0,0,0,0,0,0,0,0,0,0,0
AD3O2,0,0,0,0,0,0,0,0,0,0,0,0,0
AD3O3,0,0,0,0,0,0,0,0,0,0,0,0,0
AI140,0,0,0,0,0,0,0,0,0,0,0,0,0
AI141,0,0,0,0,0,0,0,0,0,0,0,0,0
AI142,0,0,0,0,0,0,0,0,0,0,0,0,0
AI143,0,0,0,0,0,0,0,0,0,0,0,0,0
AI144,0,0,0,0,0,0,0,0,0,0,0,0,0
AI145,0,0,0,0,0,0,0,0,0,0,0,0,0
AI146,0,0,0,0,0,0,0,0,0,0,0,0,0
AI147,0,0,0,0,0,0,0,0,0,0,0,0,0
AI148,0,0,0,0,0,0,0,0,0,0,0,0,0
AI149,0,0,0,0,0,0,0,0,0,0,0,0,0
AI150,0,0,0,0,0,0,0,0,0,0,0,0,0
AI151,0,0,0,0,0,0,0,0,0,0,0,0,0
AI152,0,0,0,0,0,0,0,0,0,0,0,0,0
AI153,0,0,0,0,0,0,0,0,0,0,0,0,0
AI213,0,0,0,0,0,0,0,0,0,0,0,0,0
AI214,0,0,0,0,0,0,0,0,0,0,0,0,0
AI216,0,0,0,0,0,0,0,0,0,0,0,0,0
AI217,0,0,0,0,0,0,0,0,0,0,0,0,0
AI221,0,0,0,0,0,0,0,0,0,0,0,0,0
AI222,0,0,0,0,0,0,0,0,0,0,0,0,0
AI225,0,0,0,0,0,0,0,0,0,0,0,0,0
AI227,0,0,0,0,0,0,0,0,0,0,0,0,0
AI228,0,0,0,0,0,0,0,0,0,0,0,0,0
AS102,0,0,0,0,0,0,0,1,0,0,0,0,0
AS108,0,0,0,0,0,0,0,0,0,0,0,0,0
AS109,0,0,0,0,0,0,0,0,0,0,0,0,0
AS110,0,0,0,0,0,0,0,1,0,0,0,0,0
AS114,0,0,0,0,0,0,0,0,0,0,0,0,0
AS120,0,0,0,0,0,0,0,0,0,0,0,0,0
AS121,0,0,0,0,0,0,0,0,0,0,0,0,0
AS122,0,0,0,0,0,0,0,0,0,0,0,0,0
AS123,0,0,0,0,0,0,0,0,0,0,0,0,0
AS124,0,0,0,0,0,0,0,0,0,0,0,0,0
AS125,0,0,0,0,0,0,0,0,0,0,0,0,0
AS208,0,0,0,0,0,0,0,0,0,0,0,0,0
AS212,0,0,0,0,0,0,0,0,0,0,0,0,0
