id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
60,0,0,0,0,0,0,0,1,0,0,0,0,1,1
52,1,0,1,1,2,0,0,3,0,1,1,0,2,4
3-3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2-2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2-45,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40-21,2,0,2,0,0,0,0,3,0,0,0,0,0,5
24-24,0,0,0,0,0,0,0,4,0,0,0,0,0,4
44-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-20,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19-19,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19-38,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20-39,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-37,0,0,0,0,0,0,0,4,0,0,0,0,0,4
40-40,2,0,2,0,0,0,0,3,0,0,0,0,0,5
3-46,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,1,0,0,1,2,0,0,2,0,0,0,0,2,3
54,0,0,0,0,2,0,0,2,0,0,0,0,1,4
67,0,0,0,0,1,0,0,1,0,0,0,0,0,2
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,1,0,0,0,0,0,0,0,0,1
85,0,1,0,0,1,0,0,0,0,0,0,0,0,2
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,0,0,0,3,0,0,0,1,4
50-49,1,0,0,0,2,0,0,2,0,0,1,0,1,5
50-50,1,0,0,0,2,0,0,2,0,0,1,0,1,5
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,0,0,1,0,0,0,0,0,2
66,0,0,2,0,1,0,0,8,1,0,0,0,0,9
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58-30,0,0,0,0,0,0,0,2,0,0,0,0,0,2
58-58,0,0,0,0,0,0,0,2,0,0,0,0,0,2
83,0,0,1,0,0,0,0,1,0,0,0,0,1,1
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,1,1,0,1,0,1,2
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-17,0,0,1,0,0,0,0,2,1,0,0,2,0,5
22-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-23,0,0,1,0,0,0,0,2,1,0,0,2,0,5
23-36,0,0,1,0,0,0,0,2,1,0,0,2,0,5
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,2,0,0,0,0,0,2
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1
74-75,0,0,0,0,0,0,0,1,0,0,0,0,0,1
97-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74-74,0,0,0,0,0,0,0,1,0,0,0,0,0,1
