id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
1bach10,0,0,0,0,0,0,0,0,0,0,0,0,0
1baci10,0,0,0,0,0,0,0,0,0,0,0,0,0
1baem10,0,0,0,0,0,0,0,0,0,0,0,0,0
1baic10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bamc10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bamd10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bame10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bamm10,0,0,0,0,0,0,0,1,0,0,0,0,0
1baph10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bapi10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bapm10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bast10,0,0,0,0,0,0,0,0,0,0,0,0,0
1bate10,0,0,0,0,0,0,0,0,0,0,0,0,0
2bach20,0,0,0,0,0,0,0,1,1,0,0,0,1
2badt20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bael20,0,0,0,0,0,0,0,0,0,0,0,0,0
2baeo20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bain20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bala20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bamf20,0,0,0,0,0,0,0,0,0,0,0,0,0
2baom20,0,0,0,0,0,0,0,0,0,0,0,0,0
2baph20,0,0,0,0,0,0,0,0,0,0,0,0,0
2barm20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bath20,0,0,0,0,0,0,0,0,0,0,0,0,0
2batm20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bcpc20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bctc20,0,0,0,0,0,0,0,0,0,0,0,0,0
2beea20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bepi20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bmpm20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bmto20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bsis20,0,0,0,0,0,0,0,0,0,0,0,0,0
2bsps20,0,0,0,0,0,0,0,0,0,0,0,0,0
3base30,0,0,0,0,0,0,0,0,0,0,0,0,0
3basg30,0,0,0,0,0,0,0,0,0,0,0,0,0
3bcba30,0,0,0,0,0,0,0,0,0,0,0,0,0
3bcbe30,0,0,0,0,0,0,0,0,0,0,0,0,0
3bcbo30,0,0,0,0,0,0,0,0,0,0,0,0,0
3bccm30,0,0,0,0,0,0,0,0,0,0,0,0,0
3bcfo30,0,0,0,0,0,0,0,0,0,0,0,0,0
