id,decarbonization,energy,consumption,environment,climatology,durability,society
GEOG1BA,0,0,0,6,4,1,0
GEOG2M,0,1,0,1,0,2,0
GEOG2M1,0,1,0,1,1,3,0
GEOM2FC,0,0,0,1,0,0,0
GERI2MC,0,0,0,0,0,0,0
GERM1BA,0,0,0,0,0,0,0
GERM2A,0,0,0,0,0,0,0
GERM2M,0,0,0,0,2,1,0
GERM2M1,0,0,0,0,0,0,0
GESM1BA,0,0,0,1,0,0,0
GESM2A,0,0,0,0,0,0,0
GESM2M,0,0,0,0,0,0,0
GESM2M1,0,0,0,0,0,0,0
GEST2M,0,0,0,0,0,1,0
GEST2M1,0,0,0,0,0,0,0
GLOR2A,0,0,0,0,0,0,0
GNUC2MC,0,0,0,0,0,0,0
GRB2MC,0,0,0,0,0,0,0
GRH2M,0,0,0,0,0,0,0
HEMA9CE,0,0,0,0,0,0,0
HIST1BA,0,0,0,0,0,0,0
HIST2A,0,0,0,0,0,0,0
HIST2M,0,0,0,0,0,0,0
HIST2M1,0,0,0,0,0,0,0
HOPI2MC,0,0,0,0,0,0,0
HORI1BA,0,0,0,0,0,0,0
HORI2M,0,0,0,0,0,0,0
HORI2M1,0,0,0,0,0,0,0
HUMA2MC,0,0,0,0,0,0,0
HUSM1BA,0,0,0,0,0,1,0
HUSO1BA,0,0,0,0,0,0,0
INFO2M,0,0,0,0,1,0,0
INGE1BA,0,2,0,0,0,0,0
INGE2M,0,0,0,0,0,1,0
INGM1BA,0,0,0,0,0,0,0
INGM2M,0,0,0,0,0,0,0
INTP2M,0,0,0,0,0,0,0
INTR2MC,0,0,0,0,0,0,0
KIMA2M,0,1,0,0,1,1,0
KINE1BA,0,0,0,0,0,0,0
KINE2M1,0,0,0,0,0,0,0
LAFR1BA,0,0,0,0,0,0,0
LAFR2A,0,0,0,0,0,0,0
LAFR2M,0,0,0,0,0,0,0
LAFR2M1,0,0,0,0,0,0,0
LING2M,0,0,0,0,0,0,0
LITT9CE,0,0,0,0,2,1,0
LMINOELEC,0,0,0,0,0,0,0
LMINOGBIO,0,0,0,0,0,0,0
LMINOGCE,0,0,0,0,0,0,0
LMINOMAP,0,0,0,0,0,0,0
LMINOMECA,0,1,0,0,0,0,0
LMQS2MC,0,0,0,0,0,0,0
LOGO1BA,0,0,0,0,0,1,0
LOGO2M,0,0,0,0,0,0,0
MAP2M,0,0,0,0,1,0,0
MATH1BA,0,0,0,2,1,1,0
MATH2A,0,0,0,0,0,0,0
MATH2M,0,0,0,0,0,1,0
MATH2M1,0,0,0,0,0,1,0
MD1BA,0,1,0,0,0,0,0
MD2M,0,0,0,0,0,0,0
MDTR2MC,0,0,0,0,0,0,0
MECA2M,0,0,0,0,1,0,0
MEFY2MC,0,0,0,0,0,0,0
MEGE9CE,0,0,0,0,0,0,0
MG2MC,0,0,0,0,0,0,0
MINADROI,0,0,0,0,0,0,0
MINAGEST,0,0,0,0,0,0,0
MINALLE,0,0,0,0,0,0,0
MINANGL,0,0,0,0,0,0,0
MINANTI,0,0,0,0,0,0,0
MINARCH,0,0,0,0,0,1,0
MINARKE,0,0,0,0,0,0,0
MINBIOL,0,0,0,1,1,0,0
MINCHIM,0,1,0,0,1,0,0
MINCHIN,0,0,0,0,0,0,0
MINCOMU,0,0,0,0,0,0,0
MINCRIM,0,0,0,0,0,0,0
MINCUCREA,0,0,0,0,0,0,0
MINCULTS,0,1,0,5,4,1,0
MINDATA,0,0,0,0,0,0,0
MINDD,0,0,0,2,2,3,0
MINDENV,0,0,0,3,5,2,1
MINECON,0,0,0,0,0,0,0
MINELEC,0,0,0,0,0,0,0
MINEURO,0,0,0,0,0,0,0
MINFARM,0,0,0,0,0,0,0
MINFILO,0,0,0,0,0,0,0
MINFOPA,0,0,0,0,0,0,0
MINFRAN,0,0,0,0,0,0,0
MINFYKI,0,0,0,0,0,0,0
MINGBIO,0,0,0,0,0,0,0
MINGC,0,0,0,0,0,0,0
MINGENRE,0,0,0,0,0,0,0
MINGEOG,0,0,0,4,4,0,0
MINHISP,0,0,0,0,0,0,0
MINHIST,0,0,0,0,0,0,0
MINHUSO,0,0,0,0,0,0,0
MININFO,0,0,0,0,0,0,0
MINISLAM,0,0,0,0,0,0,0
MINITA,0,0,0,0,0,0,0
MINLING,0,0,0,0,0,0,0
MINLITT,0,0,0,0,0,0,0
MINMAP,0,0,0,0,0,0,0
MINMATH,0,0,0,0,0,0,0
MINMECA,0,1,0,0,0,0,0
MINMEDI,0,0,0,0,0,0,0
MINMPME,0,0,0,0,0,0,0
MINMUSI,0,0,0,0,0,0,0
