id,decarbonization,energy,consumption,environment,climatology,durability,society
ECGE1321,0,0,0,0,0,0,0
ECGE1322,0,0,0,0,0,0,0
ECGE1324,0,0,0,0,0,0,0
ECGE1326,0,0,0,0,0,0,0
ECGE1327,0,0,0,0,0,0,0
ECGE1328,0,0,0,0,0,0,0
ECGE1329,0,0,0,0,0,0,0
ECGE1330,0,0,0,0,0,0,0
ECGE1340,0,0,0,0,0,0,0
ECGE1341,0,0,0,0,0,0,0
ESPO1160,0,0,0,0,0,0,0
ESPO1161,0,0,0,0,0,1,0
ESPO1162,0,0,0,0,0,0,0
ESPO1163,0,0,0,0,0,0,0
ESPO1164,0,0,0,1,0,0,0
ESPO1165,0,0,0,0,0,0,0
ESPO1170,0,0,0,0,0,0,0
ESPO1173,0,0,0,0,0,0,0
ESPO1176,0,0,0,0,0,0,0
ESPO1360,0,0,0,0,0,0,0
FILO1114,0,0,0,0,0,0,0
FILO1115,0,0,0,0,0,0,0
FILO1116,0,0,0,0,0,0,0
FILO1117,0,0,0,0,0,0,0
FILO1119,0,0,0,0,0,0,0
FILO1200,0,0,0,0,0,0,0
FILO1210,0,0,0,0,0,0,0
FILO1213,0,0,0,0,0,0,0
FILO1215,0,0,0,0,0,0,0
FILO1219,0,0,0,0,0,0,0
FILO1220,0,0,0,0,0,0,0
FILO1221,0,0,0,0,0,0,0
FILO1222,0,0,0,0,0,0,0
FILO1223,0,0,0,0,0,0,0
FILO1300,0,0,0,0,0,0,0
FILO1301,0,0,0,0,0,0,0
FILO1310,0,0,0,0,0,0,0
FILO1311,0,0,0,0,0,0,0
FILO1312,0,0,0,0,0,0,0
FILO1313,0,0,0,0,0,0,0
FILO1318,0,0,0,0,0,0,0
FILO1319,0,0,0,0,0,0,0
GERF2110,0,0,0,0,0,0,0
GERF2111,0,0,0,0,0,0,0
GERF2114,0,0,0,0,0,0,0
GERF2115,0,0,0,0,0,0,0
GERF2116,0,0,0,0,0,0,0
GERF2117,0,0,0,0,0,0,0
GERF2118,0,0,0,0,0,0,0
GERF2120,0,0,0,0,0,0,0
GERF2121,0,0,0,0,0,0,0
GERF2122,0,0,0,0,0,0,0
GERF2123,0,0,0,0,0,0,0
GERM1101,0,0,0,0,0,0,0
GERM1102,0,0,0,0,0,0,0
GERM1103,0,0,0,0,0,0,0
GERM1104,0,0,0,0,0,0,0
GERM1105,0,0,0,0,0,0,0
GERM1106,0,0,0,0,0,0,0
GERM1140,0,0,0,0,0,0,0
GERM1141,0,0,0,0,0,0,0
GERM1142,0,0,0,0,0,0,0
GERM1212,0,0,0,0,0,0,0
GERM1213,0,0,0,0,0,0,0
GERM1230,0,0,0,0,0,0,0
GERM1232,0,0,0,0,0,0,0
GERM1235,0,0,0,0,0,0,0
GERM1261,0,0,0,0,0,0,0
GERM1262,0,0,0,0,0,0,0
GERM1263,0,0,0,0,0,0,0
GERM1264,0,0,0,0,0,0,0
GERM1300,0,0,0,0,0,0,0
GERM1311,0,0,0,0,0,0,0
GERM1312,0,0,0,0,0,0,0
GERM1330,0,0,0,0,0,0,0
GERM1351,0,0,0,0,0,0,0
GERM1352,0,0,0,0,0,0,0
GERM1353,0,0,0,0,0,0,0
GERM1354,0,0,0,0,0,0,0
GERM1355,0,0,0,0,0,0,0
GERM1356,0,0,0,0,0,0,0
HDDR1110,0,0,0,0,0,0,0
HDDR1111,0,0,0,0,0,0,0
HDDR1112,0,0,0,0,0,0,0
HDDR1121,0,0,0,0,0,0,0
HDDR1124,0,0,0,0,0,0,0
HDDR1125,0,0,0,0,0,0,0
HDDR1130,0,0,0,0,0,0,0
HDDR1140,0,0,0,0,0,0,0
HDDR1150,0,0,0,0,0,0,0
HDDR1160,0,0,0,0,0,0,0
HDDR1210,0,0,0,0,0,0,0
HDDR1211,0,0,0,0,0,0,0
HDDR1213,0,0,0,0,0,0,0
HDDR1214,0,0,0,0,0,0,0
