code,shift_score,shiftpatterns,class,teachers,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
SIMU0102-1,0.0,{},812,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0105-1,0.0,{},813,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0103-1,0.0,{},814,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0104-1,0.0,{},815,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0107-2,0.0,{},816,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0107-1,0.0,{},817,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0107-3,0.0,{},818,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0106-1,0.0,{},819,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0107-4,0.0,{},820,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAT0055-1,1.2507029868091608,"{""solaire variabilite emission"": 1, ""solaire variabilite"": 1, ""solaire equation transfert"": 1, ""solaire equation"": 1, ""solaire atmosphere distribution"": 1, ""solaire atmosphere"": 1, ""solaire"": 1}",821,['Denis\xa0Grodent'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SIMU0107-5,0.0,{},822,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAT0067-1,0.0,{},823,['Olivier\xa0Absil'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAT0048-4,1.3570359038489608,"{""solaire variabilite emission"": 1, ""solaire variabilite"": 1, ""solaire equation transfert"": 1, ""solaire equation"": 1, ""solaire chapter ii"": 1, ""solaire chapter"": 1, ""solaire atmosphere distribution"": 1, ""solaire atmosphere"": 1, ""solaire"": 1}",824,['Denis\xa0Grodent'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SCER0010-1,0.015044262554335665,"{""dioxyde carbone monoxyde"": 1, ""dioxyde carbone"": 1, ""co2 pot catalytique"": 1, ""co2 pot"": 1, ""co2"": 1, ""capture co2 pot"": 1, ""capture co2"": 1}",825,['Thai\xa0Vu\xa0Binh'],0.0,{},0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
GBIO0015-1,0.0,{},826,['Kristel\xa0Van\xa0Steen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS2027-2,0.0,{},827,['Peter\xa0Schlagheck'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS0932-1,0.0,{},828,['Thierry\xa0Bastin'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMU0107-6,0.0,{},829,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2116-1,0.0,{},830,['Yves\xa0Francis'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER0124-1,0.0,{},831,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0011-2,0.0,{},832,['Yves\xa0Francis'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFO0214-1,0.0,{},833,['Nikolai\xa0Triffet'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA9006-1,0.0,{},834,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUAL0431-1,0.0,{},835,['Ahmed\xa0Igout'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0081-1,0.0,{},836,"['Bruno\xa0Rochette', 'Koen\xa0Vanhaegendoren']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACER0063-1,0.0,{},837,"['Luc\xa0Courard', 'Thomas\xa0Gernay', 'Frédéric\xa0Michel']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LCLA0067-1,0.0,{},838,['Koen\xa0Vanhaegendoren'],0.0,{},0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0076-1,0.0,{},839,['Koen\xa0Vanhaegendoren'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LCLA0085-1,0.0,{},840,['Koen\xa0Vanhaegendoren'],0.0,{},0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0068-4,0.0,{},841,"['Dominique\xa0Longrée', 'Bruno\xa0Rochette']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0072-1,0.0,{},842,['Koen\xa0Vanhaegendoren'],0.0,{},0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0068-1,0.0,{},843,"['Dominique\xa0Longrée', 'Bruno\xa0Rochette']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0073-1,0.0,{},844,['Bruno\xa0Rochette'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCLA0077-1,0.0,{},845,['Dominique\xa0Longrée'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VETE0497-1,0.0,{},846,"['Véronique\xa0Delcenserie', 'Nicolas\xa0Korsak\xa0Koulagenko', 'Marianne\xa0Sindic']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LCLA0084-1,0.0,{},847,['Bruno\xa0Rochette'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPSY2048-1,0.0,{},848,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECA0504-1,0.0,{},849,"['Olivier\xa0Bruls', 'Pierre\xa0Duysinx']",0.0,{},0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
GERE0026-1,0.0,{},850,['Benoît\xa0Mercatoris'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE0361-1,0.0,{},851,['Dominique\xa0Cassart'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE2091-1,0.0,{},852,"['Dominique\xa0Cassart', 'Daniel\xa0Desmecht', 'Mutien-Marie\xa0Garigliany']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE2033-1,0.0,{},853,"['Véronique\xa0Delcenserie', 'Claude\xa0Saegerman']",0.0,{},0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIM9297-1,0.0,{},854,['Andreas\xa0Pfennig'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICR0721-1,0.0,{},855,['Jean-Denis\xa0Docquier'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFO0009-2,0.0,{},856,['Samuel\xa0Hiard'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEON2002-1,0.0,{},857,['Florence\xa0Caeymaex'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDPH0710-1,0.0,{},858,['Alexandre\xa0Mouton'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS0128-1,0.0,{},859,['Evelyne\xa0Balteau'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERE0027-1,0.34837655342020635,"{""climatiques environnementaux"": 1, ""climatiques"": 1}",860,['Bernard\xa0Heinesch'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOOL2015-1,0.0,{},861,"['Michaël\xa0Ovidio', 'Carole\xa0Rougeot']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VDOC0074-1,0.0,{},862,"['Géraldine\xa0Bolen', 'Valeria\xa0Busoni', 'Géraldine\xa0Bolen', 'Valeria\xa0Busoni', 'Valeria\xa0Busoni']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDPH0003-1,0.0,{},863,['Boris\xa0Jidovtseff'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCER0071-1,0.0,{},864,['Laurent\xa0Dreesen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCER0215-1,0.0,{},865,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIRI9001-1,0.0,{},866,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARK0012-1,0.0,{},867,"['Anne-Christine\xa0\xa0\xa0Cadiat', 'Cécile\xa0Delcourt', 'Laurence\xa0Dessart']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE0067-2,0.0,{},868,['Jacques\xa0Mainil'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FINA0051-1,0.0,{},869,"['Fabien\xa0Boniver', 'Georges\xa0Hübner']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
EDPH2004-1,0.0,{},870,"['Boris\xa0Jidovtseff', 'Boris\xa0Jidovtseff']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE2034-1,0.0,{},871,['Jean-Marie\xa0Dochy'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATFE3045-1,0.0,{},872,['Collégialité'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PHYS0511-3,0.0,{},873,['Laurent\xa0Dreesen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCER0206-1,0.0,{},874,['Françoise\xa0Malchair'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS0511-4,0.0,{},875,['Laurent\xa0Dreesen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS3038-1,0.0,{},876,['Maryse\xa0Hoebeke'],0.0,{},0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
GCER0185-1,0.0,{},877,['Frédéric\xa0Bouhon'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS0972-1,0.0,{},878,['Geoffroy\xa0Lumay'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS3018-1,0.0,{},879,['Maryse\xa0Hoebeke'],0.0,{},0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
GCIV2173-1,0.0,{},880,['Boyan\xa0Mihaylov'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCER2080-1,0.0,{},881,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANG0085-1,0.0,{},882,"['Daphné\xa0Bui', ""Sabrina\xa0D'Arconso"", 'Christine\xa0Filot']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROJ0016-1,0.0,{},883,"['Bertrand\xa0Cornélusse', 'Pierre\xa0Geurts', 'Gilles\xa0Louppe']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE2035-1,0.0,{},884,['Frédéric\xa0Farnir'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENVT0019-2,0.13567651437890021,"{""utilisation energies renouvelables"": 1, ""utilisation energies"": 1}",885,"['Philippe\xa0Andre', 'Philippe\xa0Andre']",0.0,{},0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
DROI2350-1,0.0,{},886,['Deirdre\xa0Van\xa0Grunderbeeck'],0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PHYS0973-1,0.0,{},887,['Maryse\xa0Hoebeke'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1601-1,0.0,{},888,['Deirdre\xa0Van\xa0Grunderbeeck'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LOGO0019-1,0.0,{},889,['Dominique\xa0Morsomme'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1601-2,0.0,{},890,['Deirdre\xa0Van\xa0Grunderbeeck'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VETE2036-1,0.0,{},891,['Marc\xa0Vandenheede'],0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBIM0439-1,0.0,{},892,"['Nathalie\xa0Jacobs', 'Christel\xa0Pequeux']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC0010-1,0.0,{},893,['Système cardiovasculaire : Système respiratoire : Système nerveux : Système nerveux - notions spécifiques :'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC0010-2,0.0,{},894,['Système endocrinien et métabolisme : Système digestif : Système néphro-urinaire :'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCEA0080-1,0.3818105280318679,"{""ecosysteme artificiel preparation"": 1, ""ecosysteme artificiel"": 1, ""ecosysteme"": 1}",895,"['Philippe\xa0Compère', 'Christian\xa0Michel']",0.0,{},0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
CHIM0678-1,0.0,{},896,['André\xa0Matagne'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCH0332-1,0.0,{},897,"['Abdelkader\xa0Boutemadja', 'Aurélie\xa0de\xa0Boissieu']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BIOC9221-2,0.0,{},898,['Audrey\xa0Gueders'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC0700-1,0.0,{},899,['Christel\xa0Pequeux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC0003-2,0.0,{},900,['Jean-Denis\xa0Docquier'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISL0543-1,0.0,{},901,"['Geoffrey\xa0Lecloux', 'Valérie\xa0Defaweux']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE0004-3,0.0,{},902,"['Fabrice\xa0Bureau', 'Dimitri\xa0Pirottin']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BIOC9247-1,0.0,{},903,['Biochimie générale : Olivier\xa0PrygielHistologie générale : Olivier\xa0Prygiel'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC0204-1,0.0,{},904,['Moreno\xa0Galleni'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BIOC0322-2,0.0,{},905,['Sabine\xa0Wislet'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE0005-2,0.0,{},906,['Stéphane\xa0Schurmans'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC1004-4,0.0,{},907,"['Philippe\xa0Kolh', 'Didier\xa0Cataldo', 'Philippe\xa0Kolh', 'Didier\xa0Cataldo', 'Didier\xa0Cataldo']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BIOC1004-3,0.0,{},908,"['Philippe\xa0Kolh', 'Didier\xa0Cataldo', 'Didier\xa0Cataldo']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BIOC1004-1,0.0,{},909,"['Philippe\xa0Kolh', 'Didier\xa0Cataldo', 'Philippe\xa0Kolh', 'Gaëtan\xa0Garraux', 'Didier\xa0Cataldo', 'Didier\xa0Cataldo']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BIOC0320-6,0.0,{},910,['Lucien\xa0Bettendorff'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC1004-2,0.0,{},911,"['Philippe\xa0Kolh', 'Didier\xa0Cataldo', 'Gaëtan\xa0Garraux', 'Gaëtan\xa0Garraux', 'Gilles\xa0Vandewalle']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
PHYL1006-1,0.0,{},912,"['Stéphanie\xa0Hody', 'Bernard\xa0Rogister']",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BIOC0520-1,0.0,{},913,['Bernard\xa0Rogister'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BIOC9238-1,0.0,{},914,['Bernard\xa0Rogister'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BIOC1006-1,0.0,{},915,['Bernard\xa0Masereel'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECH0753-1,0.0,{},916,"['Théophile\xa0Amand', 'Thomas\xa0Desaive', 'Jean-Noël\xa0Koch', 'Philippe\xa0Morimont']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBIM0463-1,0.0,{},917,['Christian\xa0Grandfils'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER0109-1,0.0,{},918,['Pierre-François\xa0Bertieaux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCEA0157-1,0.0,{},919,['Mathieu\xa0Poulicek'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OCEA0223-1,0.6072599423751819,"{""ecosystemes cotiers regions"": 1, ""ecosystemes cotiers"": 1, ""ecosystemes"": 1, ""ecologie physiologie morphologie"": 1, ""ecologie physiologie"": 1, ""ecologie"": 1}",920,"['Bruno\xa0Frederich', 'Gilles\xa0Lepoint']",0.0,{},0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
ENVT0008-1,0.7280483503932736,"{""ecologie- peche pisciculture"": 1, ""ecologie- peche"": 1, ""ecologie-"": 1}",921,['Pascal\xa0Poncin'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
GBIO0029-1,0.0,{},922,['Jean-Michel\xa0Redouté'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0518-1,0.7439326535655771,"{""ecologie necessaire conception"": 1, ""ecologie necessaire"": 1, ""ecologie etude relations"": 1, ""ecologie etude"": 1, ""ecologie"": 1}",923,"['Gabriel\xa0Castillo\xa0Cabello', 'Bruno\xa0Frederich', 'Eric\xa0Parmentier']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BIOL2037-1,0.0,{},924,['Nicolas\xa0Magain'],0.0,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
OCEA0219-1,0.0,{},925,"['Bruno\xa0Delille', 'Anne\xa0Mouchet']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OCEA0220-1,1.369371448081206,"{""ecosysteme cas ocean"": 1, ""ecosysteme cas"": 1, ""ecosysteme"": 1, ""climatiques lies cycles"": 1, ""climatiques lies"": 1, ""climatiques emmission gaz"": 1, ""climatiques emmission"": 1, ""climatiques"": 1, ""changements climatiques emmission"": 1, ""changements climatiques"": 1}",926,"['Bruno\xa0Delille', 'Anne\xa0Mouchet']",0.3517745523863104,"{""changements climatiques emmission"": 1, ""changements climatiques"": 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OCEA0055-5,0.9966629101878202,"{""ecosysteme cas ocean"": 1, ""ecosysteme cas"": 1, ""ecosysteme"": 1, ""climatiques lies cycles"": 1, ""climatiques lies"": 1, ""climatiques emmission gaz"": 1, ""climatiques emmission"": 1, ""climatiques"": 1, ""changements climatiques emmission"": 1, ""changements climatiques"": 1}",927,"['Bruno\xa0Delille', 'Anne\xa0Mouchet', 'Bruno\xa0Delille', 'Anne\xa0Mouchet']",0.2593685901676028,"{""changements climatiques emmission"": 1, ""changements climatiques"": 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BIOC0709-4,0.0,{},928,"['Pierre\xa0Cardol', 'Fabrice\xa0Franck']",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BIOC0723-1,0.0,{},929,"['Pierre\xa0Cardol', 'Fabrice\xa0Franck']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0826-2,1.346934951708881,"{""ecologique elements explicatifs"": 1, ""ecologique elements"": 1, ""ecologique"": 1, ""ecologie themes biogeographie"": 1, ""ecologie themes"": 1, ""ecologie comptabilise annee"": 1, ""ecologie comptabilise"": 1, ""ecologie"": 1}",930,['Nicolas\xa0Magain'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BIOL0812-2,0.6903333349423424,"{""ecologique facteurs demographiques"": 1, ""ecologique facteurs"": 1, ""ecologique"": 1, ""ecologie faire realiser"": 1, ""ecologie faire"": 1, ""ecologie"": 1, ""climatiques evolution insulaire"": 1, ""climatiques evolution"": 1, ""climatiques"": 1, ""changements climatiques evolution"": 1, ""changements climatiques"": 1}",931,['Alain\xa0Vanderpoorten'],0.17719389944953762,"{""changements climatiques evolution"": 1, ""changements climatiques"": 1}",0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
INFO0955-1,0.0,{},932,"['Tom\xa0Druet', 'Frédéric\xa0Farnir', 'Sébastien\xa0Massart', 'Sébastien\xa0Massart', 'Kristel\xa0Van\xa0Steen']",0.0,{},0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BIOL0008-1,0.0,{},933,['Denis\xa0Baurain'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFO8009-1,0.0,{},934,"['Sébastien\xa0Massart', 'Martine\xa0Schroyen']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
INFO0959-1,0.0,{},935,"['Denis\xa0Baurain', 'Marc\xa0Hanikenne', 'Patrick\xa0Meyer', 'Pierre\xa0Tocquin']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFO9005-1,0.0,{},936,['Christophe\xa0Poulet'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHIM0718-1,0.0,{},937,['Aurore\xa0Richel'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHIM0718-2,0.0,{},938,"['Aurore\xa0Richel', 'Aurore\xa0Richel']",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BIOL0027-1,0.5563882299111557,"{""ecologie tp organises"": 1, ""ecologie tp"": 1, ""ecologie definir"": 1, ""ecologie"": 1}",939,['Patrick\xa0Dauby'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BIOL0851-1,0.0,{},940,['Patrick\xa0Motte'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0006-2,0.0,{},941,['Marc\xa0Thiry'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BIOL2003-1,0.5499498573433206,"{""ecologique interet anatomie"": 1, ""ecologique interet"": 1, ""ecologique"": 1}",942,['Eric\xa0Parmentier'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VETE2076-1,0.0,{},943,"['Hélène\xa0Amory', 'Frédéric\xa0Billen', 'Kris\xa0Gommeren', 'Dominique\xa0Peeters']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0810-2,1.4191248580649847,"{""ecosystemes occupe -les"": 1, ""ecosystemes occupe"": 1, ""ecosystemes agit determiner"": 1, ""ecosystemes agit"": 1, ""ecosystemes"": 1, ""ecosysteme donne mesures"": 1, ""ecosysteme donne"": 1, ""ecosysteme"": 1, ""ecologie etude ecosystemes"": 1, ""ecologie etude"": 1, ""ecologie"": 1}",944,['Nicolas\xa0Magain'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BIOL0004-1,0.0,{},945,['Michelle\xa0Nisolle'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL2046-1,0.0,{},946,"['Pascale\xa0Quatresooz', 'Bertrand\xa0Richert', 'Bita\xa0Dezfoulian', 'Lara\xa0El\xa0Hayderi', 'Arjen\xa0\xa0Nikkels']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0011-1,0.0,{},947,['Bernard\xa0Peers'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BIOL2042-1,0.0,{},948,['Johan\xa0Michaux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0012-1,0.0,{},949,['Claire\xa0Périlleux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL2048-1,0.0,{},950,['Olivier\xa0Peulen'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BIOL0021-1,0.0,{},951,['Patrick\xa0Meyer'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0003-1,0.0,{},952,"['Marie-France\xa0Versali', 'Claire\xa0Périlleux']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BIOL2009-1,0.0,{},953,['Jean-Denis\xa0Docquier'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATH3007-1,0.0,{},954,"['Jean-François\xa0Brichant', 'Patrick\xa0Emonts', 'Vincent\xa0Rigo']",0.0,{},0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BIOL0032-1,0.0,{},955,"['Bernard\xa0Peers', 'Claire\xa0Périlleux']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL0844-1,0.5119970488204018,"{""ecologiques convergence morphologique"": 1, ""ecologiques convergence"": 1, ""ecologiques"": 1}",956,"['Nicolas\xa0Magain', 'Alain\xa0Vanderpoorten']",0.0,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BIOL0847-1,0.4046175136781193,"{""ecologie permettrons preciser"": 1, ""ecologie permettrons"": 1, ""ecologie"": 1}",957,"['Akeila\xa0Bellahcene', 'Akeila\xa0Bellahcene']",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BIOL0848-1,0.404913331927014,"{""ecologie permettrons preciser"": 1, ""ecologie permettrons"": 1, ""ecologie"": 1}",958,"['Olivier\xa0Peulen', 'Olivier\xa0Peulen']",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
