id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
040B,0,0,0,0,0,0,0,2,0,0,0,0,0,2
75DM,0,0,1,0,0,0,0,1,1,0,0,0,1,1
732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731M,0,0,0,0,0,0,0,1,1,0,1,0,0,1
770B,0,0,0,0,0,0,0,1,0,0,0,0,0,1
710B,0,0,0,0,0,0,0,3,1,0,0,0,0,4
701B,0,0,2,0,0,0,0,3,2,0,0,0,1,3
730B,1,1,1,0,1,0,0,3,2,2,0,0,1,6
9000,0,0,1,0,0,0,0,3,1,0,0,0,2,3
500C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460M,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46AM,0,0,0,0,0,0,0,1,0,0,0,0,0,1
411M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422M,0,0,0,0,0,0,0,1,0,0,0,0,0,1
423M,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460B,0,0,1,0,0,0,0,2,0,0,0,0,0,2
420B,0,0,1,0,0,0,0,2,0,0,0,0,0,2
410B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280K,0,0,0,0,1,0,0,1,0,0,0,1,1,1
291K,1,0,0,0,0,0,0,0,0,0,0,0,0,1
241K,0,0,1,0,0,0,0,3,0,0,0,0,0,3
224M,0,0,1,0,1,0,0,1,0,2,0,0,0,3
210M,0,0,1,0,1,0,0,1,0,0,0,1,2,2
200M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220M,0,0,1,1,1,0,0,1,0,2,1,0,0,3
250M,0,0,0,0,1,0,0,2,1,0,1,0,0,3
26AM,0,0,0,0,0,0,0,1,0,0,0,0,0,1
241M,2,0,3,0,0,0,1,10,1,0,0,0,9,13
243M,2,0,3,0,0,0,1,10,1,0,0,0,9,13
244M,2,0,3,0,0,0,1,8,1,0,0,0,7,11
242M,2,0,3,0,0,0,1,8,1,0,0,0,7,11
245M,2,0,3,0,0,1,1,9,1,0,0,0,9,13
212M,0,0,1,0,1,0,0,1,0,0,0,1,2,2
211M,0,0,1,0,1,0,0,1,0,0,0,1,2,2
21DM,0,0,1,0,1,0,0,1,0,0,0,1,2,2
21AM,0,0,1,0,1,0,0,1,0,0,0,1,2,2
202M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20DM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221M,0,0,2,1,1,0,0,3,1,3,1,0,1,5
22DM,0,0,1,1,1,0,0,2,0,3,1,0,0,4
22AM,0,0,1,1,3,0,0,4,0,3,1,2,2,6
29DM,0,0,1,0,1,0,0,25,3,0,3,0,14,28
29AM,0,0,1,0,1,0,0,25,3,0,3,0,14,28
251M,0,0,0,0,0,0,0,3,0,0,1,0,0,4
25DM,0,0,0,0,0,0,0,3,0,0,1,0,0,4
25AM,0,0,0,0,0,0,0,3,0,0,1,0,0,4
210B,0,0,0,0,2,0,0,1,1,0,0,0,0,4
200B,0,0,0,0,1,0,0,2,0,0,0,0,0,3
230B,0,0,3,0,0,0,0,6,1,0,2,0,1,9
240B,5,0,3,0,0,0,0,8,1,0,1,0,3,12
220B,0,0,1,0,0,0,0,0,0,0,1,0,0,2
250B,0,0,3,0,0,0,0,13,2,0,0,0,6,14
270B,0,0,1,0,0,0,0,7,1,0,0,0,1,7
817F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800M,0,0,0,0,0,0,0,1,0,0,1,0,1,1
801M,0,0,0,0,0,0,0,1,0,0,1,0,1,1
802M,0,0,0,0,0,0,0,1,0,0,1,0,1,1
812M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800B,0,0,1,0,0,0,0,4,1,0,1,0,2,4
721F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720K,0,0,0,0,0,0,0,1,0,0,0,0,1,1
771M,0,0,1,0,0,0,0,1,0,0,0,0,0,2
710M,0,0,0,0,0,0,0,3,0,0,0,0,3,3
775M,0,0,1,0,0,0,0,1,0,0,0,0,0,2
750M,0,0,1,0,0,0,0,2,1,0,0,0,1,2
772M,0,0,1,0,0,0,0,1,0,0,0,0,0,2
711M,0,0,0,0,0,0,0,3,0,0,0,0,3,3
71DM,0,0,0,0,0,0,0,3,0,0,0,0,3,3
71AM,0,0,0,0,0,0,0,2,0,0,0,0,2,2
753M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751M,0,0,1,0,0,0,0,2,1,0,0,0,1,2
773M,0,0,1,0,0,0,0,1,0,0,0,0,0,2
703B,0,0,0,0,0,0,0,1,0,0,0,0,0,1
158F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170B,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100B,0,0,2,0,0,0,0,6,2,0,0,0,3,6
017F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022F,0,0,0,0,0,0,0,1,0,0,0,0,1,1
001K,0,0,0,0,0,0,0,1,0,0,0,0,0,1
040K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000B,0,0,1,0,0,0,0,7,1,0,0,0,3,7
030B,0,0,0,0,0,0,0,1,0,0,0,0,0,1
020B,0,0,0,0,0,0,0,1,0,0,0,0,0,1
010B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
